ROW_INDEX,LOCATION,SUBURB,Reason Code,Audit Date,full_location
1662,Wright Street,SUNSHINE,ABC,Jul-2018,"Wright Street, SUNSHINE, VICTORIA, AUSTRALIA"
1663,Wyandra Way,ROWVILLE,BC,Mar-2018,"Wyandra Way, ROWVILLE, VICTORIA, AUSTRALIA"
1664,Yallambie Road,YALLAMBIE,AC,Jul-2018,"Yallambie Road, YALLAMBIE, VICTORIA, AUSTRALIA"
1665,Yan Yean Road,DOREEN,ABC,Apr-2018,"Yan Yean Road, DOREEN, VICTORIA, AUSTRALIA"
1666,Yan Yean Road,PLENTY,BC,Jul-2018,"Yan Yean Road, PLENTY, VICTORIA, AUSTRALIA"
1667,Yan Yean Road,YARRAMBAT,BC,Jul-2018,"Yan Yean Road, YARRAMBAT, VICTORIA, AUSTRALIA"
1668,Yankee Flat Road,WARRENHEIP,C,Apr-2018,"Yankee Flat Road, WARRENHEIP, VICTORIA, AUSTRALIA"
1669,Yarra Boulevard,KEW (EBB),ABCD,Apr-2018,"Yarra Boulevard, KEW (EBB), VICTORIA, AUSTRALIA"
1670,Yarra Boulevard,RICHMOND,BC,Jun-2018,"Yarra Boulevard, RICHMOND, VICTORIA, AUSTRALIA"
1671,Yarra Glen Bypass,YARRA GLEN,C,Mar-2018,"Yarra Glen Bypass, YARRA GLEN, VICTORIA, AUSTRALIA"
1672,Yarra Road,WONGA PARK,C,May-2018,"Yarra Road, WONGA PARK, VICTORIA, AUSTRALIA"
1673,Yarrawonga Wangaratta Road,PEECHELBA,BC,Apr-2018,"Yarrawonga Wangaratta Road, PEECHELBA, VICTORIA, AUSTRALIA"
1674,York Street,BALLARAT EAST,ABC,Jul-2018,"York Street, BALLARAT EAST, VICTORIA, AUSTRALIA"
1675,Yuille Street,MELTON,BC,Apr-2018,"Yuille Street, MELTON, VICTORIA, AUSTRALIA"
1676,Ziegler Parade,ALLANSFORD,BC,Apr-2018,"Ziegler Parade, ALLANSFORD, VICTORIA, AUSTRALIA"
